timestamp,Building A,Building B,Building C,Building G,Building R,Building YG,
2018-08-06T02:00:00,NULL,7.235648461,NULL,3.497770713,4.560461013,0.007240781,
2018-08-06T03:00:00,NULL,7.251156205,NULL,3.474723682,4.485554618,0.007056407,
2018-08-06T04:00:00,NULL,4.493691884,NULL,2.112905872,3.462657836,0.004556427,
2018-08-06T05:00:00,NULL,4.587220574,NULL,1.991150785,2.859059359,0.003736402,
2018-08-06T06:00:00,NULL,4.286127094,NULL,1.644209171,2.895496764,0.003938732,
2018-08-06T07:00:00,NULL,9.669045678,NULL,1.644683341,8.399314606,0.003705206,
2018-08-06T08:00:00,NULL,13.39138275,NULL,1.569003186,12.73064038,0.0041292,
2018-08-06T09:00:00,NULL,26.4401557,NULL,7.148037811,30.65980367,0.004213534,
2018-08-06T10:00:00,NULL,38.57263555,NULL,11.09128433,67.88924308,0.00450207,
2018-08-06T11:00:00,NULL,43.43369653,NULL,16.73089669,71.29320787,0.004746074,
2018-08-06T12:00:00,NULL,47.50371904,NULL,17.92938116,47.57963554,0.003667874,
2018-08-06T13:00:00,NULL,39.30661818,NULL,15.87972756,38.28619018,0.003375667,
2018-08-06T14:00:00,NULL,38.91823563,NULL,23.08410045,55.10030755,0.005595058,
2018-08-06T15:00:00,NULL,45.831965,NULL,23.46753284,83.84918745,0.007084538,
2018-08-06T16:00:00,NULL,35.40132795,NULL,12.08365185,48.95345309,0.004711271,
2018-08-06T17:00:00,NULL,28.15751397,NULL,9.888461053,30.49041677,0.004391194,
2018-08-06T18:00:00,NULL,26.10753069,NULL,10.87026674,59.63308892,0.006600849,
2018-08-06T19:00:00,NULL,16.97262509,NULL,7.733724623,33.14210368,0.007113759,
2018-08-06T20:00:00,NULL,14.2511855,NULL,4.89823813,19.89724984,0.007176488,
2018-08-06T21:00:00,NULL,14.12217019,NULL,3.524594936,6.006112752,0.007140387,
2018-08-06T22:00:00,NULL,8.855078222,NULL,4.167443721,3.894299716,0.006982835,
2018-08-06T23:00:00,NULL,8.641583132,NULL,4.539832372,6.297701432,0.007200256,
2018-08-07T00:00:00,NULL,7.104753163,NULL,1.371067961,4.923213406,0.007121212,
2018-08-07T01:00:00,NULL,6.657643155,NULL,1.015521932,5.699792543,0.00702129,
2018-08-07T02:00:00,NULL,8.232609761,NULL,3.032339018,4.050296803,0.00693707,
2018-08-07T03:00:00,NULL,8.504937415,NULL,4.609092613,4.364689833,0.007076585,
2018-08-07T04:00:00,NULL,8.357959305,NULL,4.12458772,4.07841631,0.006988013,
2018-08-07T05:00:00,NULL,8.474504358,NULL,4.535100784,3.941859167,0.007070212,
2018-08-07T06:00:00,NULL,6.726610184,NULL,3.626492698,2.610103017,0.004983603,
2018-08-07T07:00:00,NULL,21.3477167,NULL,11.04599917,9.883053572,0.004888148,
2018-08-07T08:00:00,NULL,41.66323244,NULL,16.42496577,29.48275509,0.006787805,
2018-08-07T09:00:00,NULL,46.40711593,NULL,23.9851741,35.21529264,0.007203293,
2018-08-07T10:00:00,NULL,21.37646001,NULL,15.59568959,31.51601038,0.002331575,
2018-08-07T11:00:00,NULL,32.19365363,NULL,27.67416135,64.95893888,0.002807644,
2018-08-07T12:00:00,NULL,48.07838143,NULL,33.85064047,80.1121606,0.006522268,
